phi,mean_impact_bps,sem_iid,n,regime,granularity,variant,method,seed,primary
0.9,1.5639875574392754,0.2764270302308783,270,stress,aggressive,threshold_wait5s,time_threshold,23,True
0.9500000000000001,1.958668585711399,0.2924665018278458,270,stress,aggressive,threshold_wait5s,time_threshold,23,True
1.0,2.367532569595031,0.35648041184631685,270,stress,aggressive,threshold_wait5s,time_threshold,23,True
0.0,0.0,0.0,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.05,0.49950405831154726,0.19001019907434893,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.1,0.5711827355182297,0.2038369018174628,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.15000000000000002,0.49436087114922284,0.24328214668581088,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.2,0.5132958470481119,0.2507635609143639,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.25,0.5129645176693974,0.2669913983857957,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.30000000000000004,0.48667143532376755,0.2828768945835413,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.35000000000000003,0.4926369649544933,0.286898291476894,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.4,0.5435724335943126,0.29481128472254087,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.45,0.620013558081309,0.30071975087597924,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.5,0.6898173457666189,0.3056945095552963,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.55,0.7404460428159367,0.3106784452628076,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.6000000000000001,0.8129746955580001,0.31627418060895707,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.65,0.8592782787459583,0.3218348563290786,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.7000000000000001,0.9590282458581441,0.3292914261876169,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.75,1.086413721983323,0.3447990108835953,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.8,1.162890237680441,0.35295729831807404,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.8500000000000001,1.1567053985534166,0.3578514715451249,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.9,1.3346670774021783,0.36702169801480367,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.9500000000000001,1.5399435877574787,0.3756477416423703,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
1.0,2.6519178508119405,0.49629230647187045,260,stress,aggressive,threshold_wait5s,time_threshold,71,True
0.0,0.0,0.0,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.05,0.16940946848081753,0.2354202107711954,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.1,0.27189320634699704,0.28160084911160277,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.15000000000000002,0.42909504334827464,0.35534206329160745,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.2,0.36681925744399707,0.36814324570202256,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.25,0.3885719027966703,0.40474485847680836,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.30000000000000004,0.29248258344373307,0.44312042466855683,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.35000000000000003,0.27914623340498157,0.46914235614979344,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.4,0.31980091795997556,0.49252413383563737,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.45,0.41516697290358023,0.5290216277847926,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.5,0.4004379669647082,0.5638666100011809,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.55,0.47419133768447025,0.5929096294455473,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.6000000000000001,0.44279255523602173,0.6265910538002262,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.65,0.44281905873410343,0.662680152856369,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.7000000000000001,0.56019211265766,0.6919992176357647,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.75,0.7205788917039642,0.7269382668110254,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.8,0.9504710068812064,0.7671142269638627,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.8500000000000001,1.1968443525034471,0.7906013500518286,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.9,1.2998974744131988,0.8448914911016719,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.9500000000000001,1.3312389554801671,0.8981564405575476,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
1.0,2.2139705706992445,1.076244486359405,105,stress,aggressive,threshold_wait20s,time_threshold,7,False
0.0,0.0,0.0,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.05,0.7204311895056128,0.2930872662883278,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.1,0.8041486124158842,0.3234813553846877,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.15000000000000002,0.8066481435155595,0.34799363527806443,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.2,0.8546667671304384,0.35849070539578026,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.25,0.8879323397632033,0.36839577284682035,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.30000000000000004,0.9777962651386395,0.38742503226038494,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.35000000000000003,1.0681033001457119,0.4028630000373657,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.4,1.0029423374709314,0.38939913517465774,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.45,0.9624463603458158,0.41038410049704893,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.5,1.1038345491956394,0.432614901526922,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.55,1.1548116548147198,0.4510033703590389,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.6000000000000001,1.1671679425727521,0.4703468717042884,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.65,1.194843564759037,0.48939888528399184,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.7000000000000001,1.2274394701370968,0.5165923885421745,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.75,1.3526522512443004,0.5395348160085506,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.8,1.499732116629746,0.5734456688602442,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.8500000000000001,1.7348108260251445,0.6215277618993574,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.9,1.9663549573162855,0.6804895933999255,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.9500000000000001,2.375392811111313,0.7814323571887414,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
1.0,2.8749630801054624,0.8789949788616023,104,stress,aggressive,threshold_wait20s,time_threshold,23,False
0.0,0.0,0.0,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.05,0.2700635020807345,0.26604555427302923,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.1,0.5625871899219064,0.3546138849869102,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.15000000000000002,0.5164753446415571,0.3664061806815577,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.2,0.5898546701457266,0.3715592152711698,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.25,0.6333010365658656,0.3806750906407248,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.30000000000000004,0.7107563828337707,0.3901668767965703,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.35000000000000003,0.8079133741147737,0.40216473373574013,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.4,0.9007769821406527,0.41530962951340256,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.45,0.9722077837889435,0.42677427815891106,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.5,1.0662043772190086,0.44014357308394675,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.55,1.124857157042614,0.45645767864468234,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.6000000000000001,1.281615291584385,0.4874491932963568,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.65,1.3054218588143345,0.5246556944178387,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.7000000000000001,1.2859639011931476,0.5401638089484762,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.75,1.2759234141726048,0.5556538942262246,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.8,1.3039552613133114,0.5852599807011156,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.8500000000000001,1.5176850157615858,0.596648919458375,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.9,1.648140133599123,0.6207580603213594,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.9500000000000001,1.9314086185601094,0.6468820085109703,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
1.0,2.107521185779085,0.7392558719312591,104,stress,aggressive,threshold_wait20s,time_threshold,71,False
0.0,0.0,0.0,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.05,0.32317527432011395,0.017234518094644317,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.1,0.4375418077358629,0.020612371515423555,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.15000000000000002,0.5192359943289588,0.02326319674775643,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.2,0.5910841768218418,0.024643877961743554,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.25,0.6595253774723775,0.026496537594754902,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.30000000000000004,0.7187849486485879,0.027865926895098158,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.35000000000000003,0.777450839094367,0.029143447928104506,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.4,0.8307214102265722,0.030396212775106936,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.45,0.8855507133366846,0.03189135279115186,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.5,0.9387155917670789,0.032733585002103646,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.55,0.9934317680663874,0.03401244070226435,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.6000000000000001,1.0454536592280161,0.03532755875729055,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.65,1.0974238188313699,0.036818115424672664,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.7000000000000001,1.1597885147987443,0.03952762785973941,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.75,1.2234203012829123,0.041877014014991845,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.8,1.30736638769,0.04475919865657238,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.8500000000000001,1.3977914558873301,0.04637935143040989,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.9,1.5200106507196611,0.049299669951625935,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.9500000000000001,1.6701774714259556,0.0514324255926613,2692,stress,aggressive,local_run_1s,local_runs,7,True
1.0,2.393197683746089,0.05888960243544425,2692,stress,aggressive,local_run_1s,local_runs,7,True
0.0,0.0,0.0,23676,stress,fill,random_n6,random_traders,7,True
0.05,0.8159007854783576,0.011396766584466015,23676,stress,fill,random_n6,random_traders,7,True
0.1,1.0434806931339473,0.013141273571075834,23676,stress,fill,random_n6,random_traders,7,True
0.15000000000000002,1.2064881126985907,0.014301524413621909,23676,stress,fill,random_n6,random_traders,7,True
0.2,1.3388197949596419,0.0151950413123537,23676,stress,fill,random_n6,random_traders,7,True
0.25,1.4478697260712943,0.015849169841514688,23676,stress,fill,random_n6,random_traders,7,True
0.30000000000000004,1.5458361695918057,0.016487813352777683,23676,stress,fill,random_n6,random_traders,7,True
0.35000000000000003,1.6369624667623857,0.017038282405621198,23676,stress,fill,random_n6,random_traders,7,True
0.4,1.7205804962931879,0.017465808139396157,23676,stress,fill,random_n6,random_traders,7,True
0.45,1.8043589913301972,0.017908785505987998,23676,stress,fill,random_n6,random_traders,7,True
0.5,1.8924881594104803,0.018394380860477524,23676,stress,fill,random_n6,random_traders,7,True
0.55,1.9795356518334768,0.018885594484155586,23676,stress,fill,random_n6,random_traders,7,True
0.6000000000000001,2.056938293741622,0.019315170829554296,23676,stress,fill,random_n6,random_traders,7,True
0.65,2.14123403342824,0.019762190928364932,23676,stress,fill,random_n6,random_traders,7,True
0.7000000000000001,2.2347144562734713,0.020263732514028358,23676,stress,fill,random_n6,random_traders,7,True
0.75,2.3273915785007295,0.020703245097386577,23676,stress,fill,random_n6,random_traders,7,True
0.8,2.431895714705914,0.021208841295906142,23676,stress,fill,random_n6,random_traders,7,True
0.8500000000000001,2.5469008697124265,0.02177300151981975,23676,stress,fill,random_n6,random_traders,7,True
0.9,2.6887408939814503,0.022491906271077933,23676,stress,fill,random_n6,random_traders,7,True
0.9500000000000001,2.8932002483310906,0.023473362196173013,23676,stress,fill,random_n6,random_traders,7,True
1.0,3.679829915763779,0.02670577096514048,23676,stress,fill,random_n6,random_traders,7,True
0.0,0.0,0.0,23705,stress,fill,random_n6,random_traders,23,True
0.05,0.8248245183637265,0.01138245770712502,23705,stress,fill,random_n6,random_traders,23,True
0.1,1.0561641257030348,0.013195921498913441,23705,stress,fill,random_n6,random_traders,23,True
0.15000000000000002,1.2069064937230274,0.014186254262486767,23705,stress,fill,random_n6,random_traders,23,True
0.2,1.3270665620990376,0.014955211852526568,23705,stress,fill,random_n6,random_traders,23,True
0.25,1.4279825698519717,0.015580462495356355,23705,stress,fill,random_n6,random_traders,23,True
0.30000000000000004,1.5249169625896537,0.01619204515516277,23705,stress,fill,random_n6,random_traders,23,True
0.35000000000000003,1.6161916991360288,0.01671215338031391,23705,stress,fill,random_n6,random_traders,23,True
0.4,1.7047960790499406,0.017260133277597435,23705,stress,fill,random_n6,random_traders,23,True
0.45,1.7918089932889745,0.01770039864206401,23705,stress,fill,random_n6,random_traders,23,True
0.5,1.878941827697355,0.018188116042316745,23705,stress,fill,random_n6,random_traders,23,True
0.55,1.9667807664920545,0.018647724831739803,23705,stress,fill,random_n6,random_traders,23,True
0.6000000000000001,2.0525562025846895,0.01912817558421479,23705,stress,fill,random_n6,random_traders,23,True
0.65,2.1325283867688576,0.01954633694325873,23705,stress,fill,random_n6,random_traders,23,True
0.7000000000000001,2.225267536781221,0.020022348393670855,23705,stress,fill,random_n6,random_traders,23,True
0.75,2.31674719229112,0.020474185635597674,23705,stress,fill,random_n6,random_traders,23,True
0.8,2.4229963978749254,0.02099024548349969,23705,stress,fill,random_n6,random_traders,23,True
0.8500000000000001,2.5377323908412146,0.021497314488111246,23705,stress,fill,random_n6,random_traders,23,True
0.9,2.6757973598004408,0.0222057091312319,23705,stress,fill,random_n6,random_traders,23,True
0.9500000000000001,2.8884936206668566,0.02321666613486278,23705,stress,fill,random_n6,random_traders,23,True
1.0,3.695824335269784,0.026628668838261677,23705,stress,fill,random_n6,random_traders,23,True
0.0,0.0,0.0,23622,stress,fill,random_n6,random_traders,71,True
0.05,0.8357796403634401,0.011483259458664899,23622,stress,fill,random_n6,random_traders,71,True
0.1,1.0581372883027778,0.013113253858147713,23622,stress,fill,random_n6,random_traders,71,True
0.15000000000000002,1.2158783278447278,0.014237547905962109,23622,stress,fill,random_n6,random_traders,71,True
0.2,1.338992235776998,0.01505011339973425,23622,stress,fill,random_n6,random_traders,71,True
0.25,1.450100314539892,0.015749874055575246,23622,stress,fill,random_n6,random_traders,71,True
0.30000000000000004,1.5461235867290861,0.01629313570272985,23622,stress,fill,random_n6,random_traders,71,True
0.35000000000000003,1.6399008961067696,0.016792639377894523,23622,stress,fill,random_n6,random_traders,71,True
0.4,1.7262801448720826,0.01725259760180804,23622,stress,fill,random_n6,random_traders,71,True
0.45,1.8132032145879868,0.01772740357211611,23622,stress,fill,random_n6,random_traders,71,True
0.5,1.8965732476978245,0.01819196209849744,23622,stress,fill,random_n6,random_traders,71,True
0.55,1.980655562740307,0.01863353196085695,23622,stress,fill,random_n6,random_traders,71,True
0.6000000000000001,2.0629159686846448,0.019085563698038713,23622,stress,fill,random_n6,random_traders,71,True
0.65,2.152569449072119,0.01958374786276652,23622,stress,fill,random_n6,random_traders,71,True
0.7000000000000001,2.2418111392940685,0.020097593398780287,23622,stress,fill,random_n6,random_traders,71,True
0.75,2.3319092264150907,0.02058032713216634,23622,stress,fill,random_n6,random_traders,71,True
0.8,2.430303891880009,0.02109006490835916,23622,stress,fill,random_n6,random_traders,71,True
0.8500000000000001,2.5445387551275784,0.021644677093462048,23622,stress,fill,random_n6,random_traders,71,True
0.9,2.6886004683095974,0.022338615681184854,23622,stress,fill,random_n6,random_traders,71,True
0.9500000000000001,2.894439330718414,0.02326940689718677,23622,stress,fill,random_n6,random_traders,71,True
1.0,3.690031701535437,0.026815085491256153,23622,stress,fill,random_n6,random_traders,71,True
0.0,0.0,0.0,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.05,0.35162480129382434,0.1137222224550601,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.1,0.5223339363722088,0.131114540071051,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.15000000000000002,0.5429163707928448,0.14851198141181102,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.2,0.5903747935525456,0.15509861292143134,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.25,0.6642173495196387,0.17431541993715496,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.30000000000000004,0.729368692974827,0.18069810639160191,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.35000000000000003,0.8120869215131515,0.18793277694514463,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.4,0.8862344148215581,0.19665735572571685,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.45,0.9132624009850456,0.20212733941943986,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.5,0.9855754382138451,0.2106590826720389,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.55,1.002245983928216,0.21885729619720062,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.6000000000000001,1.0454148434108643,0.22787899353273824,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.65,1.073487944574042,0.23636719408110873,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.7000000000000001,1.1691097294565156,0.2453050006942662,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.75,1.348898376766245,0.26265481133289426,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.8,1.3923812650165877,0.273710680342885,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.8500000000000001,1.5563179667771665,0.28455746721505654,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.9,1.679371488860355,0.29696161288836204,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.9500000000000001,1.795794621203057,0.30581290123912036,265,stress,fill,threshold_wait5s,time_threshold,7,True
1.0,2.379299321463703,0.351674864999952,265,stress,fill,threshold_wait5s,time_threshold,7,True
0.0,0.0,0.0,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.05,0.35480868452825093,0.13128745532453026,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.1,0.5432810113259586,0.15409168232862183,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.15000000000000002,0.6014020878070048,0.15951806512801014,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.2,0.6528088473254302,0.16609490092867646,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.25,0.6465078637922317,0.17476220721524618,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.30000000000000004,0.7625544775238748,0.19007016171218852,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.35000000000000003,0.8086951907645032,0.19690062489398613,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.4,0.8254287128257508,0.20364764549523337,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.45,0.8468987754650045,0.21130655597134196,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.5,0.8437599615263549,0.22054852350289872,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.55,0.8673123562102437,0.223147475628244,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.6000000000000001,0.8679800954188033,0.2296968721821101,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.65,0.8838574102424885,0.23483568357268803,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.7000000000000001,0.899145352931137,0.24410307086711694,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.75,0.9288998833442665,0.25176450978705545,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.8,1.0023780817000771,0.25514168918768343,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.8500000000000001,1.0114687367499358,0.2613807891576281,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.9,1.0962339758706166,0.2708018387273752,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.9500000000000001,1.2930330935509773,0.2848398479471979,308,stress,fill,threshold_wait5s,time_threshold,23,True
1.0,1.8210000208706376,0.32883142956149614,308,stress,fill,threshold_wait5s,time_threshold,23,True
0.0,0.0,0.0,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.05,0.5312073794633757,0.1415221618034192,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.1,0.6289124256153976,0.16429804218185995,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.15000000000000002,0.7070591101218073,0.17614692044971364,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.2,0.8132289457473257,0.18206048203302272,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.25,0.8745082129083198,0.19111695018000482,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.30000000000000004,0.889178434051835,0.2090687785570537,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.35000000000000003,0.9775174377549143,0.21901831970227628,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.4,1.0121633842009052,0.22716678160411344,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.45,1.0497869588819202,0.23534449500801147,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.5,1.0483433517327159,0.24673717693467098,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.55,1.041598908713016,0.2586403877752135,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.6000000000000001,1.1013695652693254,0.26801077690507386,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.65,1.0852419170405132,0.27930510765458955,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.7000000000000001,1.100389545427656,0.29028925681829837,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.75,1.1581149333490106,0.3015243453601493,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.8,1.2542359684593265,0.31348223241245676,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.8500000000000001,1.4168516323676084,0.3287001721926023,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.9,1.6235699009766122,0.3430451941939033,283,stress,fill,threshold_wait5s,time_threshold,71,True
0.9500000000000001,1.763677142902001,0.3601777072978087,283,stress,fill,threshold_wait5s,time_threshold,71,True
1.0,2.1967004099327734,0.41910348180550383,283,stress,fill,threshold_wait5s,time_threshold,71,True
