clock,horizon,mean_impact_bps,fraction_of_completion,sem_iid,n,n_before_complete_filter,regime,granularity,variant,method,seed,primary
seconds,0.1,0.9060927852093716,0.98384276630286,0.010128766923972833,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,1.0,0.9068362804849834,0.9846500593975976,0.010567738965312564,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,5.0,1.0364366915034222,1.1253712183911608,0.013518677897615941,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,15.0,1.1727804906393569,1.2734144019368099,0.01936015104913315,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,30.0,1.2240180980370956,1.3290486043317478,0.02565013131493412,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,60.0,1.2731446946089462,1.382390654350528,0.034609885973705894,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,180.0,1.3168050175804635,1.4297973809365345,0.05926990016130874,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,600.0,1.1524112840115808,1.2512973550700974,0.10308026828022822,20710,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.0,0.5460548001429711,0.5942030647375739,0.008388482469418179,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.0833333333333333,0.832335737275253,0.9057267619478314,0.009740175426197593,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.1666666666666667,0.8452124683521942,0.9197388960188381,0.009823895536063955,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.25,0.8522512562525731,0.9273983275289133,0.009896703582540233,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.3333333333333333,0.855983345334146,0.9314594927628121,0.00993775024783657,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.4166666666666665,0.8599946886080527,0.9358245353674111,0.009990690679228772,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.5,0.8645356779212082,0.9407659254368896,0.010034112512079979,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.5833333333333333,0.8659546185605416,0.9423099808620078,0.010058553172936639,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.6666666666666665,0.8688718268895382,0.9454844134081807,0.010100609714413757,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.75,0.8712349224721297,0.9480558744356747,0.010133397661580796,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.8333333333333333,0.874000010045946,0.9510647730117868,0.010153132455876521,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,1.9166666666666665,0.8756782501643882,0.952890991591832,0.010170414070068334,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.0,0.8785226593252028,0.955986205918821,0.010210010674498017,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.083333333333333,0.8810120915176473,0.958695143259578,0.010246106787537545,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.1666666666666665,0.8826650705364614,0.9604938733479668,0.010284300305605022,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.25,0.8836179646397494,0.9615307886839292,0.010326631376265976,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.333333333333333,0.8855130388031343,0.9635929606042078,0.010385734554634783,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.4166666666666665,0.8861864165717648,0.9643257133128035,0.010412362886217538,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.5,0.8891372256597615,0.9675367093576768,0.010475912065428493,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.583333333333333,0.8900255934977856,0.9685034088388095,0.01049761422914763,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.6666666666666665,0.8929392774447156,0.9716740062412847,0.010556135644233853,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.75,0.8946603177504168,0.9735467989058978,0.01059381797027553,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.833333333333333,0.8963880509293615,0.9754268745864136,0.010633326981854018,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,2.9166666666666665,0.8973121373645491,0.9764324421443348,0.010685278720047991,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
z,3.0,0.8993243378623852,0.9786220679884217,0.010743728940231703,20842,20848,normal,aggressive,local_run_1s,local_runs,7,True
seconds,0.1,2.120935008176974,1.02607009287689,0.012885081098650985,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,1.0,2.1505068238993417,1.0403764038141916,0.013308081124573474,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,5.0,2.051034654717629,0.9922535629551147,0.014083023283035559,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,15.0,1.835683882090187,0.8880707443307584,0.015852669117223824,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,30.0,1.6788674716070195,0.8122057940853532,0.018333619279246923,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,60.0,1.5901727035112254,0.7692968654350737,0.022665755370185423,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,180.0,1.5306491201760415,0.7405004296906356,0.035337767238070826,58703,59098,normal,fill,random_n6,random_traders,7,True
seconds,600.0,1.5145704711280603,0.7327218693583332,0.05919033860718394,58703,59098,normal,fill,random_n6,random_traders,7,True
z,1.0,1.6440778645462573,0.7964769784700059,0.012002491260580821,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.0833333333333333,2.1017868521723115,1.018215059946808,0.013280707127567713,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.1666666666666667,2.0570383415773636,0.9965365498967177,0.013550059181650996,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.25,2.020975364891164,0.9790657650117294,0.013913357638747915,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.3333333333333333,1.9871765270529627,0.9626918469524423,0.014311879154583646,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.4166666666666665,1.9520007251078257,0.9456508557362177,0.014688310557339226,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.5,1.9228799081886987,0.9315432147476166,0.015014598338643414,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.5833333333333333,1.8976452937367903,0.9193182527157492,0.015339469046164267,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.6666666666666665,1.8766552676520518,0.9091495904434225,0.015675522776305607,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.75,1.8572815272511776,0.8997639411691958,0.01605218150622566,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.8333333333333333,1.8434651615396151,0.8930705737486577,0.01641099841237115,59006,59098,normal,fill,random_n6,random_traders,7,True
z,1.9166666666666665,1.8254384055805017,0.8843374739195365,0.016741126929463203,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.0,1.8115473956063577,0.8776079449290367,0.017038051114707204,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.083333333333333,1.8022437597353087,0.8731007789686196,0.01739403245418543,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.1666666666666665,1.792269659540693,0.8682688051568701,0.017710960497610735,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.25,1.7815181158894295,0.8630601972278228,0.018043821814759282,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.333333333333333,1.775303386631987,0.8600494585713887,0.018373529303364493,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.4166666666666665,1.7626798689666778,0.8539339688950509,0.018632519538943685,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.5,1.7539003397732,0.8496807075166184,0.01887776215823152,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.583333333333333,1.7473263986820435,0.8464959479320295,0.01920411389237797,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.6666666666666665,1.746108794770596,0.8459060771568818,0.01958345281201798,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.75,1.7428187681002967,0.8443122168185402,0.01985607733642974,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.833333333333333,1.7357107783927217,0.8408687362587872,0.020104385894478417,59006,59098,normal,fill,random_n6,random_traders,7,True
z,2.9166666666666665,1.7312203817750174,0.838693354175416,0.020333870560392053,59006,59098,normal,fill,random_n6,random_traders,7,True
z,3.0,1.7271422972880899,0.8367177175707654,0.020641944797644782,59006,59098,normal,fill,random_n6,random_traders,7,True
seconds,0.1,2.1188149754598986,1.0266480535578961,0.012782477141814326,58768,59125,normal,fill,random_n6,random_traders,23,True
seconds,1.0,2.1482337103406235,1.0409025718868865,0.013176317838698862,58768,59125,normal,fill,random_n6,random_traders,23,True
seconds,5.0,2.0535792581287606,0.9950388177368549,0.013978426204698158,58768,59125,normal,fill,random_n6,random_traders,23,True
seconds,15.0,1.834925436523141,0.8890925586465913,0.015751901303119008,58768,59125,normal,fill,random_n6,random_traders,23,True
seconds,30.0,1.6750662607563183,0.8116345863624586,0.018213013599241698,58768,59125,normal,fill,random_n6,random_traders,23,True
seconds,60.0,1.5971488443156423,0.7738805753451837,0.02255020869508385,58768,59125,normal,fill,random_n6,random_traders,23,True
seconds,180.0,1.5424517624050735,0.7473777172244109,0.035277320456366425,58768,59125,normal,fill,random_n6,random_traders,23,True
seconds,600.0,1.521592432610998,0.7372705627160464,0.05931577606369803,58768,59125,normal,fill,random_n6,random_traders,23,True
z,1.0,1.6442588757712056,0.7972980133664613,0.011907936267557321,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.0833333333333333,2.0990561292051453,1.017828339819666,0.013175190491233217,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.1666666666666667,2.059853363565647,0.9988189930413596,0.013452594570732994,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.25,2.02174290647995,0.9803393046111163,0.013770045351452776,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.3333333333333333,1.9846786686414,0.9623669259114681,0.014154597699936362,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.4166666666666665,1.9588356650249261,0.9498357024244288,0.0144933355025294,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.5,1.9365909111181154,0.939049263403744,0.014856362442247362,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.5833333333333333,1.9085757372440966,0.9254647586745877,0.01521996583133331,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.6666666666666665,1.885988012310478,0.9145120136528554,0.015555781965426197,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.75,1.8577027632060117,0.900796549956186,0.015936889515267547,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.8333333333333333,1.8398681151515752,0.892148562907174,0.01628959184535866,59029,59125,normal,fill,random_n6,random_traders,23,True
z,1.9166666666666665,1.8257495614379304,0.8853025029628621,0.016657272370425087,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.0,1.8119108586819834,0.8785921422176841,0.01696069693127456,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.083333333333333,1.8051379626816724,0.8753079777802242,0.017289966575760343,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.1666666666666665,1.7924865212677925,0.8691733178102256,0.017594570318313837,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.25,1.7840885780128977,0.8651011710381113,0.01791572637044837,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.333333333333333,1.7788575954777441,0.8625646775183324,0.018203915956093088,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.4166666666666665,1.7717922024762933,0.8591386818392348,0.01851931944712689,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.5,1.7651658523276146,0.8559255772075605,0.01886868199120298,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.583333333333333,1.7538971266163599,0.8504613934618344,0.01912745096751613,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.6666666666666665,1.7506619365839813,0.8488926559450801,0.01942797698690871,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.75,1.7447496595684984,0.8460258040226869,0.019758571948127305,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.833333333333333,1.7367307759600208,0.842137462554889,0.020022244589802857,59029,59125,normal,fill,random_n6,random_traders,23,True
z,2.9166666666666665,1.7342740691546497,0.8409462100798628,0.020336384070308883,59029,59125,normal,fill,random_n6,random_traders,23,True
z,3.0,1.730102448057797,0.8389233989142679,0.020613062320168227,59029,59125,normal,fill,random_n6,random_traders,23,True
seconds,0.1,2.11870046615386,1.0253857095708385,0.012855796856911786,58403,58781,normal,fill,random_n6,random_traders,71,True
seconds,1.0,2.1504972360128045,1.0407743659404958,0.013283519305095953,58403,58781,normal,fill,random_n6,random_traders,71,True
seconds,5.0,2.047715561703334,0.9910312041645348,0.014129816831254414,58403,58781,normal,fill,random_n6,random_traders,71,True
seconds,15.0,1.8246210541739196,0.883060340156714,0.015891748800647025,58403,58781,normal,fill,random_n6,random_traders,71,True
seconds,30.0,1.668121209412788,0.8073192399249148,0.01842484318694504,58403,58781,normal,fill,random_n6,random_traders,71,True
seconds,60.0,1.5755984367106917,0.7625410702618743,0.022783160934367573,58403,58781,normal,fill,random_n6,random_traders,71,True
seconds,180.0,1.5320767077166664,0.7414778951320269,0.03547182893950821,58403,58781,normal,fill,random_n6,random_traders,71,True
seconds,600.0,1.5248890753609936,0.7379993026547547,0.05947536311828559,58403,58781,normal,fill,random_n6,random_traders,71,True
z,1.0,1.6433229509084597,0.7961247776587981,0.011981664240006821,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.0833333333333333,2.099803612069732,1.0172715490050244,0.013221633081949987,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.1666666666666667,2.0550947534913893,0.9956118806632752,0.01356902208794865,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.25,2.02112203621487,0.9791534468701597,0.013965512969625374,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.3333333333333333,1.9818240941958805,0.9601151529456327,0.014334581997339174,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.4166666666666665,1.9495929152945946,0.9445004254069698,0.0146863715071176,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.5,1.920384604692901,0.9303501576396344,0.015054322636106149,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.5833333333333333,1.8932560327400592,0.9172074407426195,0.015420294335610806,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.6666666666666665,1.869758726049722,0.9058239278098246,0.015771542478071724,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.75,1.8463085091766107,0.8944632280253814,0.016187265406974686,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.8333333333333333,1.827581857583654,0.8853909082312139,0.016587345727936388,58685,58781,normal,fill,random_n6,random_traders,71,True
z,1.9166666666666665,1.8107123919995973,0.8772183213821679,0.01700170113625177,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.0,1.7938154485243196,0.8690324225848973,0.017337655364090033,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.083333333333333,1.7816876337117844,0.8631569774292273,0.017714336319770915,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.1666666666666665,1.7734192993333908,0.8591512974349399,0.018010009105132983,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.25,1.764404230762784,0.8547838543481228,0.01834867559891977,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.333333333333333,1.759264250544851,0.8522937378400375,0.018636184081417585,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.4166666666666665,1.7525189104005614,0.8490258881336625,0.018923219335131938,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.5,1.7485569729602262,0.8471064866173378,0.019190767640640885,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.583333333333333,1.743076703448615,0.8444515134460387,0.01946470363053763,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.6666666666666665,1.7419762119568445,0.8439183689757344,0.019803768281239188,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.75,1.7389828021839737,0.842468180691958,0.02011481513608181,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.833333333333333,1.7351547838445374,0.840613657667331,0.020365082417375113,58685,58781,normal,fill,random_n6,random_traders,71,True
z,2.9166666666666665,1.727253439158032,0.8367857696199621,0.020578663971005953,58685,58781,normal,fill,random_n6,random_traders,71,True
z,3.0,1.7238501317916661,0.8351370022131326,0.020860154249520493,58685,58781,normal,fill,random_n6,random_traders,71,True
seconds,0.1,0.7384791565595125,1.0572333827726836,0.02114349248367763,9959,10024,normal,fill,threshold_wait5s,time_threshold,7,True
seconds,1.0,0.7927610018087715,1.1349452292970788,0.022300160760675366,9959,10024,normal,fill,threshold_wait5s,time_threshold,7,True
seconds,5.0,0.8045066538186098,1.1517607281462074,0.025817420666330644,9959,10024,normal,fill,threshold_wait5s,time_threshold,7,True
seconds,15.0,0.7911250668332153,1.1326031658104647,0.031054979384155232,9959,10024,normal,fill,threshold_wait5s,time_threshold,7,True
seconds,30.0,0.820936811528273,1.1752827342320706,0.03805019385409242,9959,10024,normal,fill,threshold_wait5s,time_threshold,7,True
seconds,60.0,0.8066714913842097,1.1548599876477152,0.04981578523696941,9959,10024,normal,fill,threshold_wait5s,time_threshold,7,True
seconds,180.0,0.8057127616159213,1.1534874355491367,0.08216381112748136,9959,10024,normal,fill,threshold_wait5s,time_threshold,7,True
seconds,600.0,0.7412090607660874,1.0611416120481163,0.14197770520540456,9959,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.0,0.4446728866826979,0.6354909551336698,0.019332356867272332,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.0833333333333333,0.7727696093132306,1.1043805723895193,0.02186383213413825,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.1666666666666667,0.7835158438449589,1.1197382320336782,0.022384028744430063,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.25,0.7890012697985926,1.127577564457553,0.023025277435354426,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.3333333333333333,0.7912598319331619,1.1308053209750093,0.023935146720350558,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.4166666666666665,0.7902462103192622,1.1293567339645292,0.024801480174167913,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.5,0.7879920435419956,1.1261352589404898,0.025508911965230797,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.5833333333333333,0.789587754710188,1.128415721826269,0.025905569776947752,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.6666666666666665,0.7949434600216131,1.1360696678744806,0.026285708562099188,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.75,0.7940039962096702,1.13472706126849,0.02679374277125447,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.8333333333333333,0.7981430763764045,1.140642303882348,0.027387841529091274,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,1.9166666666666665,0.7955921867311543,1.1369967762469801,0.027872705435952484,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.0,0.7865932705968283,1.1241362444254137,0.028325392512643384,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.083333333333333,0.7859637021807115,1.123236515554907,0.028757020946101303,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.1666666666666665,0.7919741212009263,1.1318261261165137,0.02915987500300015,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.25,0.7845702510557943,1.121245106560057,0.029641900536926537,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.333333333333333,0.7922906603912545,1.1322784986321837,0.03020518982814381,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.4166666666666665,0.7940399085302644,1.134778384287273,0.03044345830691801,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.5,0.7944263085547819,1.1353305963244766,0.031067435897335783,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.583333333333333,0.7904438580082385,1.1296391962472747,0.03158627224114485,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.6666666666666665,0.7918574993959494,1.1316594595522735,0.031723338432483955,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.75,0.7942441987988087,1.1350703396139181,0.03211232239555551,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.833333333333333,0.796328850407661,1.1380495571054847,0.03225108082363488,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,2.9166666666666665,0.7956870057960602,1.1371322840774023,0.03272045429984005,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
z,3.0,0.8004389696800953,1.1439234111235201,0.033319330845584604,10018,10024,normal,fill,threshold_wait5s,time_threshold,7,True
seconds,0.1,0.7248539367143867,1.056487342379649,0.021527163605807385,10153,10207,normal,fill,threshold_wait5s,time_threshold,23,True
seconds,1.0,0.7815297153927472,1.1390932851225544,0.022617603228088173,10153,10207,normal,fill,threshold_wait5s,time_threshold,23,True
seconds,5.0,0.7976012221089099,1.1625177884032558,0.024993814826388235,10153,10207,normal,fill,threshold_wait5s,time_threshold,23,True
seconds,15.0,0.7937324701733581,1.1568790145155894,0.029950020403911905,10153,10207,normal,fill,threshold_wait5s,time_threshold,23,True
seconds,30.0,0.8238914925137872,1.2008363192184308,0.037286234510858794,10153,10207,normal,fill,threshold_wait5s,time_threshold,23,True
seconds,60.0,0.861369040268562,1.2554605032379345,0.049783466798479246,10153,10207,normal,fill,threshold_wait5s,time_threshold,23,True
seconds,180.0,0.8759030773578628,1.276644117537008,0.08131775110784978,10153,10207,normal,fill,threshold_wait5s,time_threshold,23,True
seconds,600.0,0.9493824510617201,1.3837415951281353,0.1395790753133725,10153,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.0,0.43585299521606324,0.6349516161076615,0.019777625601154,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.0833333333333333,0.7656806179858857,1.1154452330227635,0.022305241602552688,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.1666666666666667,0.7778955908586994,1.1332400327635788,0.022760340969241212,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.25,0.7856359125101368,1.1445161506191803,0.023207436857712,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.3333333333333333,0.7908809336569385,1.1521571091309593,0.023692608173761457,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.4166666666666665,0.792159937492007,1.1540203647721923,0.024223029890671068,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.5,0.7928739404450514,1.1550605258676014,0.02481590564684945,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.5833333333333333,0.7968029412439511,1.1607843029996432,0.025359309333668808,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.6666666666666665,0.7952688448032238,1.1585494278812056,0.025934975729634494,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.75,0.7939530164658788,1.1566325262228765,0.026416089359237237,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.8333333333333333,0.7972551526506121,1.1614430855860503,0.027008642898696877,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,1.9166666666666665,0.8080027763771024,1.177100247815873,0.027291226375337378,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.0,0.8100573835555643,1.1800934041386468,0.027547036828976402,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.083333333333333,0.8086630520736848,1.178062138924167,0.02792660194857718,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.1666666666666665,0.8080017595702239,1.1770987665293433,0.028216300321194977,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.25,0.8017948387392848,1.1680565104110772,0.028744490838856874,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.333333333333333,0.8029578621449369,1.1697508055039072,0.02903648583502248,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.4166666666666665,0.8021096521496753,1.1685151312898914,0.029459453718458945,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.5,0.8058557715140576,1.1739724863399985,0.029932285380950212,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.583333333333333,0.8063536755743854,1.1746978340862382,0.030360549728805253,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.6666666666666665,0.8026340770721813,1.1692791146873376,0.030913025011186774,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.75,0.8049297375302091,1.1726234379657325,0.03139371647002732,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.833333333333333,0.8024189572052854,1.1689657275851688,0.031966369711756315,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,2.9166666666666665,0.8074657950467663,1.1763179722154782,0.032446880989419336,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
z,3.0,0.8123841990751622,1.1834831141802644,0.033162513098181017,10201,10207,normal,fill,threshold_wait5s,time_threshold,23,True
seconds,0.1,0.7779542112881107,1.0532485441821409,0.02108268022956432,10171,10234,normal,fill,threshold_wait5s,time_threshold,71,True
seconds,1.0,0.8347079768831341,1.130085741182255,0.02236513850687316,10171,10234,normal,fill,threshold_wait5s,time_threshold,71,True
seconds,5.0,0.8534428006106235,1.1554502491830727,0.02504191132576827,10171,10234,normal,fill,threshold_wait5s,time_threshold,71,True
seconds,15.0,0.8256297126026877,1.1177949553000768,0.030072926783776044,10171,10234,normal,fill,threshold_wait5s,time_threshold,71,True
seconds,30.0,0.8404655417002852,1.137880733064435,0.03739610092476765,10171,10234,normal,fill,threshold_wait5s,time_threshold,71,True
seconds,60.0,0.9260480102004325,1.2537482340656108,0.048906860640760025,10171,10234,normal,fill,threshold_wait5s,time_threshold,71,True
seconds,180.0,0.974799114736473,1.3197508716692266,0.08036342572644621,10171,10234,normal,fill,threshold_wait5s,time_threshold,71,True
seconds,600.0,0.8513858118161595,1.1526653546202155,0.1386392992100499,10171,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.0,0.48371218635513963,0.6548905661593547,0.019273574584722685,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.0833333333333333,0.8191615691752953,1.109050379432299,0.021995460503128724,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.1666666666666667,0.8371474751228275,1.1334012237176656,0.022923139163900916,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.25,0.8439389318767966,1.1425960736389948,0.023404429019227974,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.3333333333333333,0.8401198570157348,1.1374254863176132,0.023883298033574186,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.4166666666666665,0.8388515521740799,1.1357083476983183,0.02448351904931139,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.5,0.8354364288630084,1.1310846642316181,0.024870711139945174,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.5833333333333333,0.839749066175672,1.1369234782433384,0.025244011827076186,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.6666666666666665,0.8413817295187473,1.1391339162915317,0.025807585859759664,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.75,0.8401540213376353,1.1374717408729935,0.026217427008990185,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
z,1.8333333333333333,0.8439953563870236,1.1426724659245113,0.026739588570139243,10229,10234,normal,fill,threshold_wait5s,time_threshold,71,True
