number,value,params_market_maker_asymmetric_liquidity,params_market_maker_flow_response,params_market_maker_flow_signal_decay,params_market_maker_inventory_signal_decay,params_market_maker_inventory_skew,params_market_maker_level_spacing_ticks,params_market_maker_quote_size,params_market_maker_quote_size_sigma,params_market_maker_refresh_seconds,params_market_maker_spread_sensitivity,params_market_order_arrival_rate,params_order_flow_burst_interval_seconds,params_order_flow_burst_probability,params_reference_price_volatility,params_sign_regime_switch_probability,params_trade_sign_persistence,params_trade_size_median,params_trade_size_sigma,user_attrs_loss_std,user_attrs_metric_distances,user_attrs_seed_losses,state
48,17.37293797906557,0.7671387869930903,0.9662411599573408,0.2813448416015168,0.16025784312172897,0.010337797582909073,4.0,0.14123245940140933,1.3354545142113328,0.7916912646019686,0.021521917399638043,0.5005559322375625,0.00105241724565451,0.357631463636881,2.0008343384247325,0.10436533065397674,0.8715519782891364,0.000707709427721083,3.2165512984042066,0.8027749846047945,"{'median_spread': 0.0, 'mean_trade_size': 0.20741532347357564, 'trades_per_second': 0.23946164660108515, 'return_volatility': 0.5898238988533054, 'spread_distribution': 1.0918870333870572, 'relative_spread_distribution': 1.0905317105084624, 'trade_size_distribution': 0.25860500309843126, 'interarrival_distribution': 0.4436129155365472, 'bid_depth_distribution': 0.7349524958384211, 'ask_depth_distribution': 0.7923785465043126, 'sign_acf_curve': 0.39329379540194215, 'response_curve': 0.7496853655609078, 'clock_response_curve': 1.0165529997633247, 'size_impact_curve': 2.440839707311366, 'flow_impact_curve': 1.8480095705051163}","[16.26704857856416, 18.204500728968704, 17.526848381973114]",COMPLETE
49,20.00537125762715,0.439499576823279,1.177711340622749,0.3169184698176813,0.17894542795507118,0.010194168529418094,4.0,0.2053406842675679,1.7137982455718963,0.10201928712391678,0.020374279266434616,0.5193584520010845,0.0010085204585996823,0.36448476097773297,2.967024469201903,0.1521697236443703,0.8831506272675199,0.000579085020057109,3.2671297516223707,1.4856167480980391,"{'median_spread': 0.0, 'mean_trade_size': 0.14411234399490772, 'trades_per_second': 0.24432685826281922, 'return_volatility': 0.38952756140225087, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951707119864427, 'trade_size_distribution': 0.2802877235063678, 'interarrival_distribution': 0.44040956880138465, 'bid_depth_distribution': 0.5544641853554497, 'ask_depth_distribution': 0.4490965796654182, 'sign_acf_curve': 0.4813102661276179, 'response_curve': 1.5212066241038873, 'clock_response_curve': 1.045516910474989, 'size_impact_curve': 2.598781870380851, 'flow_impact_curve': 2.5904047730237263}","[20.770979599719535, 17.843355283682246, 21.178936377264964]",COMPLETE
50,16.364888682107583,0.6961646974181449,1.076117685229233,0.49076961217795734,0.18796648048202158,0.0109382459779515,4.0,0.3011442952295749,1.4321035094723529,0.7884812965077859,0.01428188482434488,0.5357317966627766,0.0011550177998527658,0.3618151774690338,2.0181598720350764,0.11756616484948859,0.8779252502175563,0.0012026451514318961,3.2355566685789934,1.5865157710652131,"{'median_spread': 0.0, 'mean_trade_size': 1.0004544767298407, 'trades_per_second': 0.3650592786296758, 'return_volatility': 0.5779771854800761, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0952049434737552, 'trade_size_distribution': 0.6642003133981486, 'interarrival_distribution': 0.4838158524733471, 'bid_depth_distribution': 0.3522427099374939, 'ask_depth_distribution': 0.29847309177580655, 'sign_acf_curve': 0.390083180267561, 'response_curve': 0.6761106352459954, 'clock_response_curve': 0.9982677068812889, 'size_impact_curve': 1.8391955796357304, 'flow_impact_curve': 1.1471396577028565}","[14.666447291786485, 15.749982434317019, 18.440258954559464]",COMPLETE
51,21.23852220358166,0.6504792312148114,1.155849163174987,0.32149600548750656,0.18051329354489337,0.010551655372390127,4.0,0.363519242897724,1.3742526985806154,0.7926123829964351,0.01361348775684503,0.5140396926896914,0.001045825089890238,0.36472737177640524,2.0672332014171415,0.12551459791886402,0.8785855650926168,0.001277878543655577,3.2606843751177785,2.0153978180676506,"{'median_spread': 0.0, 'mean_trade_size': 1.6086636869106696, 'trades_per_second': 0.27558535995116645, 'return_volatility': 0.5669495724021236, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951615332149582, 'trade_size_distribution': 1.3817548593509397, 'interarrival_distribution': 0.46187898043319214, 'bid_depth_distribution': 0.33298551166297985, 'ask_depth_distribution': 0.27581916724730565, 'sign_acf_curve': 0.44434627075171557, 'response_curve': 1.335790733898271, 'clock_response_curve': 1.0574985540114867, 'size_impact_curve': 1.9821273179111705, 'flow_impact_curve': 2.093058076352921}","[23.784597612711536, 18.898687802611192, 20.729971522712106]",COMPLETE
52,22.37750346136155,0.6584732507669648,1.0357264796004224,0.6362744850347526,0.19032835000838888,0.010689294953412,4.0,0.2955963459802682,1.4316954701525875,0.7869615929071099,0.015542578034950431,0.526653130528447,0.0010133248329083219,0.369111612256835,2.7938985169714363,0.11764806621827614,0.8835369793560325,0.0012178167657954187,3.2829857021589164,3.0306548222194514,"{'median_spread': 0.0, 'mean_trade_size': 1.240961691419661, 'trades_per_second': 0.3247099253469981, 'return_volatility': 0.42458061875059916, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0952003195954474, 'trade_size_distribution': 1.0885386727258985, 'interarrival_distribution': 0.47087451865431745, 'bid_depth_distribution': 0.2786943984061641, 'ask_depth_distribution': 0.3277181867006504, 'sign_acf_curve': 0.35735795837058754, 'response_curve': 1.9611287938863438, 'clock_response_curve': 1.1182424048233512, 'size_impact_curve': 2.214343339309135, 'flow_impact_curve': 2.2642825660517008}","[23.257532279194166, 25.312857499650327, 18.107522381907245]",COMPLETE
53,19.157284429964584,0.6753742883913434,1.0421567540387495,0.7044353166319239,0.18706455759166618,0.010291848865588043,4.0,0.31317304785252076,1.5223176124159168,0.6209080560817126,0.01692748753197899,0.5699269261103878,0.0011178024717614916,0.36470480832655017,2.0157979676409576,0.11806217133002186,0.8758040164464829,0.0012227953893240461,3.2862454636465346,2.695156108301972,"{'median_spread': 0.0, 'mean_trade_size': 1.2937715419327056, 'trades_per_second': 0.36470640896792667, 'return_volatility': 0.5820135968882406, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0952025250582427, 'trade_size_distribution': 1.1341545552816379, 'interarrival_distribution': 0.5041909660432371, 'bid_depth_distribution': 0.5837371562319947, 'ask_depth_distribution': 0.3847256068799029, 'sign_acf_curve': 0.3887159009934586, 'response_curve': 0.8126927815053221, 'clock_response_curve': 1.0275334406829046, 'size_impact_curve': 2.0551305803651427, 'flow_impact_curve': 1.6617209486412827}","[15.688809364037947, 22.289556055814238, 19.089214453796274]",COMPLETE
54,17.111217809064016,0.7048598647054235,1.0906714635540056,0.6423474236625154,0.18646535347967944,0.010177407285060083,4.0,0.25131128731115715,1.4267222705510634,0.6326953026838082,0.01333877460246582,0.522426902891447,0.0010058137747565843,0.3890663798019065,2.0188466661191216,0.10714716325596323,0.8745283983358894,0.0012158830197384622,3.27428660173802,0.7909108409254042,"{'median_spread': 0.0, 'mean_trade_size': 0.7770857732537073, 'trades_per_second': 0.2836579543227029, 'return_volatility': 0.5805209330524832, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.095187216100488, 'trade_size_distribution': 0.47025903932630664, 'interarrival_distribution': 0.4404437246714872, 'bid_depth_distribution': 0.2988418608940316, 'ask_depth_distribution': 0.35824816324641473, 'sign_acf_curve': 0.40205636296455366, 'response_curve': 0.8183211947682029, 'clock_response_curve': 1.0434402709213504, 'size_impact_curve': 2.3664662262416365, 'flow_impact_curve': 1.4944664397468763}","[16.81835751649515, 18.141825092885853, 16.254834191672227]",COMPLETE
55,20.211073232874078,0.6752423623289319,1.4668574308166196,0.7357329103595676,0.2384436437940585,0.010431237742833853,4.0,0.34941177016391944,1.5685667047907499,0.5745956213863816,0.005543528879177945,0.49329989879673386,0.0010600609438727465,0.4001187567271506,2.0006119399566975,0.1282818164342913,0.90369847682409,0.001326563828717024,3.3313386819655024,1.8180819098039078,"{'median_spread': 0.0, 'mean_trade_size': 1.4337193854400485, 'trades_per_second': 0.2200492974305115, 'return_volatility': 0.5709163522843578, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.095206600559723, 'trade_size_distribution': 1.0999598286688086, 'interarrival_distribution': 0.3994211081274211, 'bid_depth_distribution': 0.9637867507588923, 'ask_depth_distribution': 0.8340506842533486, 'sign_acf_curve': 0.384545473685906, 'response_curve': 1.2876012151477756, 'clock_response_curve': 1.0416338872424833, 'size_impact_curve': 2.264574657629408, 'flow_impact_curve': 1.1458194078575505}","[19.333586395741605, 22.633389384145726, 18.393531632264313]",COMPLETE
56,18.936739745487554,0.7224200234948199,1.6112305790826247,0.6047999644809507,2.4689732806844717,0.019625001135761724,5.0,0.24806090018471433,1.4973147272630352,0.1756693174646806,0.0071254861131088264,0.5130868311359047,0.0010355135821288929,0.39568038852326637,2.902022878986022,0.1143359973616068,0.891054153109858,0.0013455437618208404,3.3221296487780094,2.1557774168558175,"{'median_spread': 0.0, 'mean_trade_size': 1.5243398933189942, 'trades_per_second': 0.34324322733157464, 'return_volatility': 0.3914520504084879, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.095187802006425, 'trade_size_distribution': 1.0062023586643296, 'interarrival_distribution': 0.42706582583692265, 'bid_depth_distribution': 0.3223504471025707, 'ask_depth_distribution': 0.32284148921576933, 'sign_acf_curve': 0.2759077381070892, 'response_curve': 0.9419258129220859, 'clock_response_curve': 1.0755578966966954, 'size_impact_curve': 2.754404606515538, 'flow_impact_curve': 1.423545579197941}","[16.499648232232417, 21.697076970121593, 18.29012742158029]",COMPLETE
57,55.97865789898242,0.6728461663257143,1.7113871200968265,0.7046285813679717,2.3034818172321994,0.023987761273099668,5.0,0.2634416092056191,1.7843854402114507,0.16298635895492558,0.0068354291316362155,0.501691812329428,0.0010543471267969115,0.38268430956465604,11.380609709317627,0.11629512498122274,0.9149524472725292,0.0014155358372768489,3.3657233368522372,10.003800298885594,"{'median_spread': 0.0, 'mean_trade_size': 1.606400410474399, 'trades_per_second': 0.33158745714642973, 'return_volatility': 1.3061381775347418, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951263542311207, 'trade_size_distribution': 1.2826177208085638, 'interarrival_distribution': 0.4489563771352736, 'bid_depth_distribution': 1.3684738344078315, 'ask_depth_distribution': 1.0907500839686657, 'sign_acf_curve': 0.23828287423880598, 'response_curve': 7.7093348561266675, 'clock_response_curve': 1.5735930810223557, 'size_impact_curve': 10.817789639525145, 'flow_impact_curve': 6.126599682888827}","[42.72963992424169, 67.16462073822315, 56.54114298964958]",COMPLETE
58,23.471934643833677,0.4327268686305979,1.2728906125493544,1.1935997833112928,2.762925740681566,0.021347514595334814,5.0,0.25147075075397773,1.546249769657058,0.1810703454503277,0.00562943852702549,0.509632579669612,0.0010446360844716632,0.5260456717099697,4.666949832897571,0.1147106105915378,0.8939204983644417,0.001305675857901354,3.3274537276414957,3.642916162976965,"{'median_spread': 0.0, 'mean_trade_size': 1.064889143133213, 'trades_per_second': 0.29380647602269855, 'return_volatility': 0.045492985866967366, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951288927119462, 'trade_size_distribution': 0.7486761575022748, 'interarrival_distribution': 0.3053192799107692, 'bid_depth_distribution': 0.32265269537084823, 'ask_depth_distribution': 0.33154571098822144, 'sign_acf_curve': 0.30542004756001073, 'response_curve': 1.626892195329657, 'clock_response_curve': 1.0349262173527976, 'size_impact_curve': 4.873005883962341, 'flow_impact_curve': 2.949734830436712}","[24.180726608849344, 18.44989966094399, 27.238740237261144]",COMPLETE
59,19.83301569933735,0.7312202198841439,1.5512653592153294,0.5532571806712208,1.1462564064437526,0.025837409276739318,5.0,0.2672001928090422,1.4790148374607401,0.18853601050031815,0.010921900281238656,0.5225075030137637,0.021020333183531515,0.3831813359234023,2.8625490177768924,0.13570395850560127,0.8781168204622378,0.00042689265145079284,3.3283691786861613,1.6792607199713292,"{'median_spread': 0.0, 'mean_trade_size': 0.12989036231738477, 'trades_per_second': 0.22184290174049479, 'return_volatility': 0.41134041434696367, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0952076324556943, 'trade_size_distribution': 0.20646802647451, 'interarrival_distribution': 0.44090792729520806, 'bid_depth_distribution': 0.28405176527112397, 'ask_depth_distribution': 0.30765784076082947, 'sign_acf_curve': 0.5128531962377971, 'response_curve': 1.4431308370952454, 'clock_response_curve': 1.0486323930151555, 'size_impact_curve': 3.5002755168857167, 'flow_impact_curve': 2.3174768399999928}","[21.58004707795721, 20.14331476165982, 17.52379615039932]",COMPLETE
60,19.3074278795368,0.7122310074504881,1.1868785220212723,0.52856118195529,2.852776638800185,0.010489506337792534,5.0,0.22144818998240084,1.454249710727147,0.2409435445121747,0.01457591473586914,0.52705380370253,0.0010245365759717147,0.39447284057947307,3.153945495061657,0.1134302065078691,0.9129011662742164,0.0012956147839607904,3.3229923544393856,1.0008660608718902,"{'median_spread': 0.0, 'mean_trade_size': 1.1880669905464232, 'trades_per_second': 0.37484601612337193, 'return_volatility': 0.35759389807565095, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951713057333574, 'trade_size_distribution': 0.8034529983198366, 'interarrival_distribution': 0.4359788461247606, 'bid_depth_distribution': 0.32470672657937993, 'ask_depth_distribution': 0.40165426885625927, 'sign_acf_curve': 0.24330337395262722, 'response_curve': 1.2740847026704032, 'clock_response_curve': 0.9896167507084318, 'size_impact_curve': 2.497552525215656, 'flow_impact_curve': 1.8405029658592476}","[19.943176353858746, 19.986806987701456, 17.842170387919406]",COMPLETE
61,25.70505857785081,0.77064470311045,2.6181537256895937,1.956138923783967,1.514014453048432,0.019360241965678482,5.0,0.6899597800992756,1.4519871585785706,0.15633674854321197,0.00429226499984693,0.47799430380348285,0.0010116476333098389,0.4176930732164691,2.8428626278652582,0.10980338527535187,0.8770933183369786,0.0012917240140970386,2.001509750016519,3.34489740812739,"{'median_spread': 0.0, 'mean_trade_size': 0.7057152312112521, 'trades_per_second': 0.0575711330854293, 'return_volatility': 0.42694190267329307, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.095186689310778, 'trade_size_distribution': 0.8850009766914096, 'interarrival_distribution': 0.31835412838077837, 'bid_depth_distribution': 1.7584791545592677, 'ask_depth_distribution': 1.6000768717447658, 'sign_acf_curve': 0.4954880524019765, 'response_curve': 1.56484468540888, 'clock_response_curve': 1.0722763746676771, 'size_impact_curve': 2.5913208279463786, 'flow_impact_curve': 3.9904072856489274}","[25.761560690721883, 29.518000940178176, 21.33387949143325]",COMPLETE
62,19.82657133229928,0.5369653807146044,1.2246056369602158,0.6074176778037516,0.23566764652306416,0.010050292563932505,4.0,0.27599073355574855,1.405457355824866,0.5672222402966391,0.007477020063944634,0.5517703837926918,0.0010028053857265064,0.38332717517480047,2.859888867111575,0.1167872496687634,0.8827328994630438,0.0013024766567954866,3.2612278552039746,3.097451037647736,"{'median_spread': 0.0, 'mean_trade_size': 1.028730699385828, 'trades_per_second': 0.46738745118962727, 'return_volatility': 0.4045375707582582, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951637399563878, 'trade_size_distribution': 0.7247220061161955, 'interarrival_distribution': 0.5025521037622578, 'bid_depth_distribution': 0.287814116449212, 'ask_depth_distribution': 0.3412359569256099, 'sign_acf_curve': 0.30322479877577163, 'response_curve': 1.1620572357548136, 'clock_response_curve': 1.0342142567585768, 'size_impact_curve': 3.1909709617130617, 'flow_impact_curve': 1.7147160156324859}","[24.035607139077985, 17.16030223307115, 17.819186969101555]",COMPLETE
63,19.19524709873642,0.7761642514567658,1.2561246501731957,0.5083093204824937,0.22353843756923802,0.018916822933299736,1.0,0.22900776355556693,1.4053877571260023,0.5954563402362703,0.011168261247991446,0.46257884426173473,0.0010021517101603268,0.49527092395441874,2.730241563556189,0.05524110349032054,0.8879396872347144,0.0012650592393669768,3.249609569611524,1.0126952140747465,"{'median_spread': 0.0, 'mean_trade_size': 0.8936926644888822, 'trades_per_second': 0.18471241445188502, 'return_volatility': 0.43423547625915093, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.095202219947409, 'trade_size_distribution': 0.6501873696947328, 'interarrival_distribution': 0.19900207656411642, 'bid_depth_distribution': 0.3291738992927487, 'ask_depth_distribution': 0.44951301094870777, 'sign_acf_curve': 0.2072705151240892, 'response_curve': 1.586544102087089, 'clock_response_curve': 0.956748957954081, 'size_impact_curve': 2.9709584584046986, 'flow_impact_curve': 1.7492766747649278}","[18.214690207638057, 18.66630195848751, 20.552844847972487]",COMPLETE
64,27.188728240801012,0.8194276025576204,2.3521440323555707,0.05034664221593574,0.2180651511232697,0.010243199056882606,5.0,0.2132057445183087,0.7422203159446281,0.6334940798482331,0.013791727089167599,0.6921613977080798,0.06658147190957908,0.36990026188511205,2.0182174991306003,0.056922435588980726,0.9103424505453469,0.001537203490142217,3.4713366289093157,0.942592306765823,"{'median_spread': 0.0, 'mean_trade_size': 1.8109404337539985, 'trades_per_second': 0.9612202080211404, 'return_volatility': 0.4704574678922304, 'spread_distribution': 1.0739561844373637, 'relative_spread_distribution': 1.0726522254637734, 'trade_size_distribution': 1.3807504251123113, 'interarrival_distribution': 0.6682921163563749, 'bid_depth_distribution': 0.29459757604048487, 'ask_depth_distribution': 0.27608601984863196, 'sign_acf_curve': 0.36033348349727773, 'response_curve': 1.9802833825960702, 'clock_response_curve': 1.0354962563620889, 'size_impact_curve': 3.1211898667830895, 'flow_impact_curve': 3.3161078456036335}","[27.30386718373995, 25.914614412254576, 28.206314280393634]",COMPLETE
65,21.695528382711164,0.532004153071922,1.0766709435010366,0.8423547939621195,2.9388413567577403,0.019325701980185548,4.0,0.40399593064981126,1.5506773198834107,0.22544798056381857,0.0037846807383523093,0.5428962465808744,0.0024422788318757037,0.44697319051108036,2.0050208149821684,0.1115729912025422,0.8703034856599635,0.0012589659660777977,3.1924755172554695,2.7863462445712717,"{'median_spread': 0.0, 'mean_trade_size': 1.2913354241223807, 'trades_per_second': 0.3187401273377633, 'return_volatility': 0.5895778486044945, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951936158637656, 'trade_size_distribution': 1.0574421242996346, 'interarrival_distribution': 0.40066893187490676, 'bid_depth_distribution': 1.0470726910758208, 'ask_depth_distribution': 0.7923708595894685, 'sign_acf_curve': 0.39542478319477165, 'response_curve': 1.7032840600596202, 'clock_response_curve': 1.1130136021706674, 'size_impact_curve': 1.5898938750219127, 'flow_impact_curve': 1.708698942224819}","[25.22934413393434, 20.955224651735193, 18.484064425778268]",COMPLETE
66,23.664709630580862,0.8472497612385733,1.041891776558798,0.05074062513805692,0.2283302832705873,0.010263926009613143,2.0,0.20374769548521174,0.8494099686535362,0.6076712870964525,0.013636403087645958,0.7470045697286007,0.00442779378747476,0.3552743942963851,3.055424869630216,0.052913731435824146,0.8798930758134945,0.0018753966749789415,3.2607863938652937,3.0924800477005165,"{'median_spread': 0.0, 'mean_trade_size': 1.2478645364074612, 'trades_per_second': 1.0180050354677483, 'return_volatility': 0.36772943273256903, 'spread_distribution': 1.0785790166944655, 'relative_spread_distribution': 1.0773927257763558, 'trade_size_distribution': 0.8727379784997759, 'interarrival_distribution': 0.700877543962033, 'bid_depth_distribution': 0.3092133489298546, 'ask_depth_distribution': 0.26938873574681743, 'sign_acf_curve': 0.26671640306773114, 'response_curve': 2.162375908493631, 'clock_response_curve': 1.139289023805037, 'size_impact_curve': 2.2638757607067137, 'flow_impact_curve': 2.0128095723553483}","[22.113089596650074, 27.79765745680995, 20.619509831127477]",COMPLETE
67,38.62618968331592,0.7805553302345859,3.0856649308475657,0.3862353877174505,0.17505738942768612,0.021501135577019957,5.0,1.4082926297867724,1.310583834362958,0.7999574974292146,0.014431683250159697,0.5507168375262643,0.0023245761740309464,0.34988953722527344,2.8095900162031437,0.1289371675904351,0.7214690438717781,0.0011460251976584714,3.473878995032215,3.342541033528051,"{'median_spread': 0.0, 'mean_trade_size': 4.404186323907518, 'trades_per_second': 0.29395614440266904, 'return_volatility': 0.2634539588313432, 'spread_distribution': 1.0871762374001068, 'relative_spread_distribution': 1.0858401736026317, 'trade_size_distribution': 4.563974591193392, 'interarrival_distribution': 0.5056421257690616, 'bid_depth_distribution': 4.11671453771308, 'ask_depth_distribution': 3.6388858627095995, 'sign_acf_curve': 0.8708289954546359, 'response_curve': 1.7323464112066376, 'clock_response_curve': 1.0596798415309963, 'size_impact_curve': 4.029493730760706, 'flow_impact_curve': 1.4867916824412521}","[42.17617737188528, 34.071441334464986, 39.12956918856828]",COMPLETE
68,22.512298186743884,0.3284719251891365,0.8430908004041407,0.05364760807134986,1.4047038523017168,0.01956258109194151,5.0,0.15233375363191923,0.7958595410829175,0.5878718791725112,0.005211678364569775,0.6853945632619689,0.0018086567887708057,0.46218112110467224,2.782597127420814,0.0152614697124355,0.9104888368831545,0.0015072421582015632,3.157057857592074,0.2695565939119039,"{'median_spread': 0.0, 'mean_trade_size': 0.5349553929557365, 'trades_per_second': 0.8526724320114564, 'return_volatility': 0.43403757858009956, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.095186887577088, 'trade_size_distribution': 0.2703517176513107, 'interarrival_distribution': 0.5862746366428363, 'bid_depth_distribution': 0.9916208071148196, 'ask_depth_distribution': 1.0246897328280935, 'sign_acf_curve': 0.6673178152766467, 'response_curve': 1.6637696535527233, 'clock_response_curve': 1.0905052995424513, 'size_impact_curve': 2.846426244317597, 'flow_impact_curve': 1.6642230044351016}","[22.42454863348955, 22.859767767867822, 22.21214466978749]",COMPLETE
69,23.265377022801722,0.563220200524228,2.1641332019492037,1.179773104010981,0.34545408937413796,0.010284926781294777,4.0,0.39010820071202823,1.5866516453523758,0.6115026353605333,0.016177929686615532,0.7484539506582841,0.0010369347483141864,0.3569868663927795,2.1121922727263307,0.10564922083447262,0.871759510716666,0.0010963101217747238,3.2461943134872246,0.6831711016815973,"{'median_spread': 0.0, 'mean_trade_size': 0.9528193781614528, 'trades_per_second': 0.836372390397902, 'return_volatility': 0.5223552013377607, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951903888969723, 'trade_size_distribution': 0.8161559408747386, 'interarrival_distribution': 0.6855135341209921, 'bid_depth_distribution': 1.4211126364306252, 'ask_depth_distribution': 1.0545934799567676, 'sign_acf_curve': 0.3669204446068024, 'response_curve': 1.6928457577667027, 'clock_response_curve': 1.1240802228540419, 'size_impact_curve': 1.7331790852828013, 'flow_impact_curve': 1.9054868770710172}","[23.845052676926034, 22.278166853925615, 23.570435872301285]",COMPLETE
70,18.50126386003683,0.8731917233934853,0.8523024224737584,0.5108523365287816,0.16373785847658306,0.1927638234598198,5.0,0.15828395945754328,1.2663369289166393,0.14603429249583255,0.0028507896498262573,0.4592529646315074,0.002195318921423818,0.4492882701718543,2.0205869760677384,0.05653071655731266,0.9146601372700182,0.0016016393330200783,3.1842210343909687,1.4782358588217264,"{'median_spread': 0.0, 'mean_trade_size': 0.6829383964515009, 'trades_per_second': 0.26062209299405653, 'return_volatility': 0.5828852780399961, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0952055186066787, 'trade_size_distribution': 0.3035948136403342, 'interarrival_distribution': 0.3252452718222152, 'bid_depth_distribution': 0.7223046900370425, 'ask_depth_distribution': 0.7910395025195279, 'sign_acf_curve': 0.37666406128231583, 'response_curve': 1.1189522486984345, 'clock_response_curve': 1.0319689599097648, 'size_impact_curve': 2.68550361749339, 'flow_impact_curve': 1.5357905252449413}","[20.51506251721749, 17.477681176183133, 17.28931250788661]",COMPLETE
71,18.914560815067883,0.9053857355077575,0.8031103494735992,0.43755381356202,0.1648401742203009,0.1914571648656073,5.0,0.1598351073048017,1.2803663090307593,0.13965291876456953,0.002349092542681421,0.46066774916255915,0.004039141318509824,0.5063257728090904,2.0343804861337405,0.053792853610745685,0.9387416436204157,0.0020093066479932712,3.1545288851929185,3.039876194726103,"{'median_spread': 0.0, 'mean_trade_size': 0.6980527725178157, 'trades_per_second': 0.24276959870614792, 'return_volatility': 0.5795989671285214, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951848437667067, 'trade_size_distribution': 0.3115973435518206, 'interarrival_distribution': 0.23430113456196944, 'bid_depth_distribution': 0.6895523441120349, 'ask_depth_distribution': 0.7621490968971739, 'sign_acf_curve': 0.4660884982582185, 'response_curve': 1.4814209114173842, 'clock_response_curve': 1.0917691041141284, 'size_impact_curve': 2.4844686749434772, 'flow_impact_curve': 1.2312738438549613}","[17.201827818161508, 23.011991342087654, 16.073881855745586]",COMPLETE
72,20.669153301089853,0.8348468169490163,0.7086946506293099,0.5668145753456065,0.15407731401569472,0.1857849247204565,5.0,0.17278764910764516,1.2857436039629389,0.11984137048988294,0.0012508512208813456,0.44693400876352235,0.007218426048988281,0.600100553493603,2.0002256860382923,0.05660374022158322,0.9400832313301088,0.002391006290267764,3.113838352268045,3.911083985682508,"{'median_spread': 0.0, 'mean_trade_size': 0.977927184498481, 'trades_per_second': 0.2209871995581303, 'return_volatility': 0.5890352394406787, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0952022012237028, 'trade_size_distribution': 0.502557309348342, 'interarrival_distribution': 0.07310614527223207, 'bid_depth_distribution': 0.6738127226905936, 'ask_depth_distribution': 0.7280981645015195, 'sign_acf_curve': 0.4365718927096505, 'response_curve': 1.7153658449455926, 'clock_response_curve': 1.0724624489441428, 'size_impact_curve': 2.8012310653003287, 'flow_impact_curve': 1.6724175793089209}","[16.78097203566591, 18.753647652095754, 25.88617761765552]",COMPLETE
73,20.36721275334555,0.8890217202318609,0.6033534774951465,0.40593883016603616,0.18297639849850622,0.2480084578323735,5.0,0.177983328407466,1.2692924794819318,0.13887968143239285,0.0020895403812756503,0.4192604597722815,0.005185641236171633,0.5269588507883666,2.0076290012818743,0.055044698265208684,0.9345528734268432,0.0020724397841785022,3.1398008604033256,3.872833781070589,"{'median_spread': 0.0, 'mean_trade_size': 0.7999402758759655, 'trades_per_second': 0.11091263223285908, 'return_volatility': 0.5890975413465651, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.0951929177755597, 'trade_size_distribution': 0.3428841532153859, 'interarrival_distribution': 0.1100268330010437, 'bid_depth_distribution': 0.6540610379373125, 'ask_depth_distribution': 0.7034380890590525, 'sign_acf_curve': 0.3803733783634098, 'response_curve': 2.009731827069166, 'clock_response_curve': 1.1462375303703904, 'size_impact_curve': 2.9958311377353852, 'flow_impact_curve': 1.246348337473336}","[20.688221259231685, 24.63849263830587, 15.193999295338509]",COMPLETE
74,19.770805693225917,0.7685610106212333,0.7874361398758314,0.4098796650617656,0.14440269909226017,0.16321193967190878,5.0,0.17221060539549835,1.290437657567482,0.14919610101646139,0.0014325340141823368,0.4504025134639544,0.004563186669526584,0.532104904357841,2.8985627223954853,0.05546417581440978,0.9454646306766041,0.0019509060583692904,3.189142030358447,2.4142670963067108,"{'median_spread': 0.0, 'mean_trade_size': 0.8431057329890564, 'trades_per_second': 0.24013219300085975, 'return_volatility': 0.4173558710660581, 'spread_distribution': 1.0965978293740073, 'relative_spread_distribution': 1.095188547145389, 'trade_size_distribution': 0.3590565291244623, 'interarrival_distribution': 0.17105723711476564, 'bid_depth_distribution': 0.6739297948342728, 'ask_depth_distribution': 0.7122014899386843, 'sign_acf_curve': 0.49440683262272556, 'response_curve': 1.190252759717357, 'clock_response_curve': 1.0406685546872771, 'size_impact_curve': 2.806452106150116, 'flow_impact_curve': 2.2525116618213334}","[23.062702781693908, 18.03650114083778, 17.851073092700055]",COMPLETE
