number,value,params_large_order_multiplier,params_large_order_pareto,params_large_order_probability,params_market_maker_asymmetric_liquidity,params_market_maker_flow_response,params_market_maker_flow_signal_decay,params_market_maker_inventory_signal_decay,params_market_maker_inventory_skew,params_market_maker_level_spacing_ticks,params_market_maker_queue_imbalance_response,params_market_maker_quote_size,params_market_maker_quote_size_sigma,params_market_maker_refresh_seconds,params_market_maker_spread_sensitivity,params_market_order_arrival_rate,params_order_flow_burst_interval_seconds,params_order_flow_burst_probability,params_order_flow_hawkes_branching,params_order_flow_hawkes_decay,params_order_flow_long_memory_exponent,params_order_flow_long_memory_probability,params_reference_price_volatility,params_sign_regime_switch_probability,params_trade_sign_persistence,params_trade_size_median,params_trade_size_sigma,user_attrs_loss_std,user_attrs_metric_distances,user_attrs_seed_losses,state
53,3.3054637980732453,33.0136044803056,1.740020678949221,0.01642720635183624,0.3566999703407723,2.089614856525997,0.8162343796251179,0.09170462107814652,0.010823719109343296,3.0,-0.39720876111977965,0.47245575715256494,1.1462540918044855,0.35058537722986466,0.00013049938151574297,0.624198652193085,0.05346799819779727,0.052836547582400556,0.6012221619887828,0.02017069523977919,0.5306602156397431,0.844425026309488,4.041499179772353,0.10526689698717431,0.9444728537816743,0.0011024432665825104,2.577634849361947,0.0,"{'arrival_clustering': 0.28839901514072847, 'trade_size_tail_p99_to_median': 0.10657620644913395, 'trade_size_tail_top_1pct_volume_share': 0.25014066763313403, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.6214699984740356, 'ofi_r2': 0.6465849865144453, 'sign_memory_exponent': 1.0462741927685757, 'response_monotone_fraction': 0.10714285580357147, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[3.3054637980732453],COMPLETE
54,4.801136800847068,40.05053781204436,2.133443836903596,0.015648214029113493,0.44140367642449796,1.8633384880159771,0.49714177686228717,0.1627712092899641,0.019397499011880467,3.0,0.06220384321507222,0.5058824541512958,1.2067749006539523,0.3957964623082202,0.0004127726181170869,0.5929871781290049,0.09203673061378907,0.1425695118743623,0.5312288028630752,0.032238659463665165,0.5219790015735771,0.860378072063396,3.069970168781134,0.10181970105398976,0.9478854627253911,0.0012953746223331346,2.5446325097352065,0.0,"{'arrival_clustering': 1.2776912091557335, 'trade_size_tail_p99_to_median': 0.31041720052462135, 'trade_size_tail_top_1pct_volume_share': 0.681986400108493, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.7795068582341069, 'ofi_r2': 0.5533415591737304, 'sign_memory_exponent': 0.6736034162179049, 'response_monotone_fraction': 0.28571428214285727, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[4.801136800847068],COMPLETE
55,3.0342920194807954,36.00677532979541,1.6870661154699502,0.015391987750215198,0.3986088275246471,1.6058835013051251,0.7144215027433757,0.09974217791034913,0.021872057482113683,4.0,-0.5728633439488244,0.5105743164764099,1.1606723704426605,0.3655832113096568,0.0003821752097159749,0.32809101021583353,0.051564277606395245,0.050979799840542295,0.661991375281165,0.019581238364856594,0.5219629097645171,0.8580073708595192,5.700873789200986,0.12941812769285016,0.949956058235421,0.0013103976729569803,2.801241404544806,0.0,"{'arrival_clustering': 1.2219227358075484, 'trade_size_tail_p99_to_median': 0.3048054479607969, 'trade_size_tail_top_1pct_volume_share': 0.530644631103033, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.12205380959909423, 'ofi_r2': 0.5743228535748689, 'response_monotone_fraction': 0.04166666614583332, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[3.0342920194807954],COMPLETE
56,7.587336834610661,63.21118337244496,1.6084502894471462,0.015310368695322164,0.48093998288605144,1.3296058719242798,0.3255999971035558,0.16143597658697378,0.03468168836073254,4.0,-0.8882728800890495,0.11659384634938422,1.1953123623161066,0.3963088128417898,0.004408395811892042,0.3358759717359646,0.053795992368760606,0.15712831691344406,0.7246586353104902,0.02820797200721703,0.4970529061825435,0.8665901672874221,6.419772761353156,0.14114291776048196,0.9496889944841744,0.0015179237962485075,2.9498740600024678,0.0,"{'arrival_clustering': 1.1804308031038269, 'trade_size_tail_p99_to_median': 0.6613062478463646, 'trade_size_tail_top_1pct_volume_share': 0.6115331015419081, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 2.6514487033034135, 'ofi_r2': 0.4061174948647004, 'sign_memory_exponent': 1.7304817528572556, 'response_monotone_fraction': 0.10714285580357147, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[7.587336834610661],COMPLETE
57,3.864987729144355,33.69672817714956,1.6511010293909065,0.015165197196651976,0.4414380547558677,5.454263070327825,0.739369911982529,0.09734017568170764,0.031858844904819585,5.0,1.4440406014529061,0.5594403033540686,1.157029155039352,0.24452215101280866,0.0007717450284811799,0.348263417142642,0.09637512041513718,0.05175286904209563,0.7107954828827084,0.021822903836571303,0.718665618495828,0.8623482337799457,7.983487786311906,0.13449779734172004,0.8990975540903614,0.0015647375235047709,2.8619334456882775,0.0,"{'arrival_clustering': 1.2724172835759269, 'trade_size_tail_p99_to_median': 0.6443314141506054, 'trade_size_tail_top_1pct_volume_share': 0.5742965637128413, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.04323709582822847, 'ofi_r2': 0.30016283981629843, 'response_monotone_fraction': 0.7916666567708335, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[3.864987729144355],COMPLETE
58,4.363621424061759,74.74649115559674,1.9925624240381157,0.02371959941260578,0.1551967711970807,0.4623534928333983,0.09748726983831453,0.09051932970549262,0.02608566732130921,4.0,-0.9576894588663727,0.2157413558286664,1.1924364427755905,0.5212240009935049,0.0004460941115993389,0.2991376742913415,0.0014936282276783305,0.15560460451429398,0.68522406983027,0.031885931794449034,0.6596961999571174,0.8696792426405912,6.375235530906292,0.1329542755757592,0.860742127837069,0.0013599102208240873,3.1568732506599715,0.0,"{'arrival_clustering': 1.10745467501955, 'trade_size_tail_p99_to_median': 0.4805280271802282, 'trade_size_tail_top_1pct_volume_share': 0.6195374441657242, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.5722753353292572, 'ofi_r2': 0.46529278906152965, 'sign_memory_exponent': 0.712990613432516, 'response_monotone_fraction': 0.16666666458333343, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[4.363621424061759],COMPLETE
59,2.873320857506747,14.438076336291608,1.6515411465193564,0.01631786382310699,0.48937058412528933,1.2990435777699658,0.3862528085948085,0.08346585273630171,0.02437974497092314,4.0,-0.8512511263812472,0.5490673625621593,0.8841107555234662,0.34007392207105613,0.00037389556871731327,0.39095332934995,0.019564166079465824,0.05671214755674132,0.6649376949579983,0.01543911183428745,0.5104816546830919,0.6710944508643959,5.85649791741036,0.12925133488799515,0.9078860382627307,0.0013453953019821742,2.8512948169621466,0.0,"{'arrival_clustering': 1.1696266016662562, 'trade_size_tail_p99_to_median': 0.1091244845011599, 'trade_size_tail_top_1pct_volume_share': 0.06522284122389801, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.4478077327416897, 'ofi_r2': 0.14620606116634888, 'sign_memory_exponent': 0.5893144051142021, 'response_monotone_fraction': 0.10714285580357147, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[2.873320857506747],COMPLETE
60,2.697512676575606,14.195680023309022,1.589033238228869,0.014116945155966048,0.6529814126176603,0.7875927523342594,0.27705543787205056,0.17856645892256037,0.42470157921728063,5.0,-0.2109856458176419,0.7293737825047074,0.8516387105121691,0.24196120812141303,0.0020358616463652386,0.41972288167350574,0.012881159606521947,0.14416182863693647,0.7494981851445813,0.03739918978912248,0.3974195506875291,0.6310564096671456,8.60217678716869,0.13733341869327367,0.92300447218072,0.0016259122337221785,2.9456173897412485,0.0,"{'arrival_clustering': 1.2771888870382346, 'trade_size_tail_p99_to_median': 0.4742035485775267, 'trade_size_tail_top_1pct_volume_share': 0.38739430220433435, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.03508437686853944, 'ofi_r2': 0.24309902045151657, 'response_monotone_fraction': 0.04166666614583332, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[2.697512676575606],COMPLETE
61,5.323520140606671,12.6789654480174,1.556656923956858,0.013424375636034856,0.7126380438820468,0.4714898717901954,0.3770151101148939,0.25774367300349904,0.2774490944710944,5.0,0.3368473322656832,0.7330470560762953,0.5707382152677287,0.21412913092517127,0.002498014603909865,0.4311131136596441,0.012773351411005834,0.19287749664495943,0.7890044918886457,0.04632348446312209,0.3778132337474335,0.5869391884297318,10.246233019834078,0.1568431091879536,0.9494625727075953,0.0015955962193934905,3.0033016282945484,0.0,"{'arrival_clustering': 1.2790493601504573, 'trade_size_tail_p99_to_median': 1.6439884562472151, 'trade_size_tail_top_1pct_volume_share': 0.4832840673274068, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.5842503372842375, 'ofi_r2': 0.11630851719935925, 'sign_memory_exponent': 0.8110968625250405, 'response_monotone_fraction': 0.16666666458333343, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[5.323520140606671],COMPLETE
62,4.176165834917277,12.469061238731273,1.544109259788495,0.013378747465324142,0.6684254096916755,0.6603369777809538,0.2228845086791385,0.19448397752726995,0.40740719282621396,5.0,-0.16214097568776464,0.7313025551539946,0.751345704241612,0.22474527779088624,0.0025635612117091556,0.40311530660467554,0.017030322737445473,0.1560880596586726,0.7604867992520423,0.03791141998784598,0.3797635377374204,0.6180618449715393,8.670435826502501,0.13792045403962302,0.9148389129214501,0.0017131104011244456,2.9531275703759046,0.0,"{'arrival_clustering': 0.9575742218966524, 'trade_size_tail_p99_to_median': 0.1929416428809531, 'trade_size_tail_top_1pct_volume_share': 0.5424644664417669, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.15920054210578746, 'ofi_r2': 0.49413233337605367, 'sign_memory_exponent': 1.5195481823907286, 'response_monotone_fraction': 0.07142857053571418, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[4.176165834917277],COMPLETE
63,4.152996260314233,12.920952126781566,1.594337354803856,0.014083875491979087,0.6162533974745881,0.8792609481183048,0.27699551001465567,0.17576323457040977,0.55288812166369,5.0,-0.022717037436207593,0.741064172801685,0.7881547599302959,0.2713283200526605,0.0060845215712025235,0.3972585931296096,0.010529455389000422,0.6268245839482867,0.7212030391554123,0.03643216754845231,0.37870106631235595,0.6262005092179296,8.410416504797244,0.1352288183278841,0.917961491156914,0.0015603892459667321,2.938377247168739,0.0,"{'arrival_clustering': 1.2697657227743762, 'trade_size_tail_p99_to_median': 0.5090491336754874, 'trade_size_tail_top_1pct_volume_share': 0.5702189509124478, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.20635365413186427, 'ofi_r2': 0.09658269942952052, 'sign_memory_exponent': 0.6788168980592496, 'response_monotone_fraction': 0.5833333260416668, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[4.152996260314233],COMPLETE
64,3.6464116495478014,14.041773799382838,1.5854901811201092,0.014108750068346164,0.6050634458721669,1.1542597514379704,0.26874107947162673,0.1757034512867654,0.7748256813377251,4.0,-0.4034999725688864,0.6780087940617195,0.7947073323592531,0.29990890899996353,0.0010887159051159092,0.38416400715802435,0.01383843779795646,0.1536047188081185,0.7161247223573763,0.01973393436587779,0.44456693367745337,0.4503235475519682,7.020418649435671,0.13809253448909195,0.9165312492641065,0.0015789413861819473,2.8570121747397046,0.0,"{'arrival_clustering': 0.9577080540180043, 'trade_size_tail_p99_to_median': 0.766105391010649, 'trade_size_tail_top_1pct_volume_share': 0.40266627526621085, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.09293155060712627, 'ofi_r2': 0.6047911773145236, 'response_monotone_fraction': 0.5833333260416668, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[3.6464116495478014],COMPLETE
65,5.119790508808308,13.022419746903623,1.5909935234564172,0.015334398960926606,0.5555059630674369,0.9289016833977096,0.3359154846615146,0.09217254288316679,0.17972974661855737,5.0,-0.5675754147502409,0.603377318804525,0.8995701439609919,0.3711566338998679,0.0007739320549665652,0.4572408192535913,0.015918452794934927,0.15463549407252852,0.8614625012440494,0.05381250438960516,0.4410270164779544,0.6347154223696456,13.201898526198669,0.13190414299918035,0.9218238122153193,0.0013756922065947506,3.145780092164477,0.0,"{'arrival_clustering': 0.8455076749966404, 'trade_size_tail_p99_to_median': 0.48931070827718054, 'trade_size_tail_top_1pct_volume_share': 0.5904760719466666, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 1.370636355643138, 'ofi_r2': 0.4443830162950632, 'sign_memory_exponent': 0.8906008094849988, 'response_monotone_fraction': 0.24999999687499996, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[5.119790508808308],COMPLETE
66,3.999344136028114,15.687207504641815,1.604053918895061,0.015321279542834148,0.824192036648545,0.9957608686494762,0.3948309084578786,1.9107305187456611,0.0478067706571494,4.0,-1.5740981753823649,0.532350372479349,0.8745971568045199,0.18234208927253823,0.0005715710485506834,0.34878396230930486,0.017391281791418207,0.050628927702064355,0.7098101125412007,0.18519320586903842,0.4829741507545648,0.6627451034394732,6.112053548107608,0.15965132428315693,0.9490176369760887,0.001581241148515923,3.4206578232668563,0.0,"{'arrival_clustering': 1.2298949148465972, 'trade_size_tail_p99_to_median': 0.23797122539938265, 'trade_size_tail_top_1pct_volume_share': 0.8393450036544786, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.012488806433054889, 'ofi_r2': 0.15714344725840512, 'sign_memory_exponent': 1.0336248662715746, 'response_monotone_fraction': 0.24999999687499996, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[3.999344136028114],COMPLETE
67,6.355105522802339,10.60020583424879,1.9349683232444665,0.01092435954529129,0.4943496480339449,1.4305408525688326,0.1603170837410212,0.15666620137674445,0.4256694799227002,4.0,-0.8342279923953506,0.1348134260049646,0.8734256123613274,0.25941252182615254,0.0005198538845183605,0.35999427365433767,0.001007523478501507,0.24296636930464033,0.694316565893543,0.01469951251654462,0.3587451901326662,0.5259902488425122,7.148003191931014,0.13134256464686045,0.9044138937886498,0.0014023854275307085,2.86476597217219,0.0,"{'arrival_clustering': 0.9701047982222695, 'trade_size_tail_p99_to_median': 0.48074259068138586, 'trade_size_tail_top_1pct_volume_share': 0.7807746535004573, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 3.352108565009765, 'ofi_r2': 0.36583237551550757, 'response_monotone_fraction': 0.16666666458333343, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[6.355105522802339],COMPLETE
68,4.1021347881173975,15.43264327933946,2.8317766847429002,0.01663237932330227,0.451385221223429,0.21733926775042592,0.09231889547258286,0.08167729434245562,0.05037601124277126,5.0,-0.12126103408352296,0.7844984464893455,1.2061657285271976,0.4134353150488467,0.02424380220098056,0.41844662835002316,0.009246605565589556,0.137860616459271,0.7846686667707272,0.05180842053016665,0.4953912468600525,0.6676913231380586,5.9058962281044005,0.12855291467973629,0.9044501112304666,0.002021384253873351,2.8696533608044734,0.0,"{'arrival_clustering': 0.952034651892972, 'trade_size_tail_p99_to_median': 0.18153461058697645, 'trade_size_tail_top_1pct_volume_share': 0.7143199356468132, 'spread_one_tick_share': 0.006949148643969272, 'ofi_slope': 0.6167660853683177, 'ofi_r2': 0.4278172476677016, 'sign_memory_exponent': 0.9467607305576708, 'response_monotone_fraction': 0.04166666614583332, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[4.1021347881173975],COMPLETE
69,7.4344458160834845,76.44116784040058,1.461660263995074,0.02065777418036124,0.5422130810019281,1.4568088037437281,0.4977735168241027,0.050283843372650044,0.031755236493439115,4.0,0.7476357821484583,0.5007987725711295,0.4767890569226457,0.3240942266363814,0.000500152136827798,0.285176374929944,0.02128657891499085,0.0500747574027576,0.6593439967085987,0.011408417827537314,0.4840043821126843,0.6785559769831363,9.56759745902163,0.056737191806037535,0.9120653793708956,0.0013286897513690326,3.106897389360387,0.0,"{'arrival_clustering': 1.0054596465084484, 'trade_size_tail_p99_to_median': 0.058911323384896686, 'trade_size_tail_top_1pct_volume_share': 0.7629158179880048, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 2.563730509486666, 'ofi_r2': 0.17247632827034878, 'sign_memory_exponent': 2.048742989113833, 'response_monotone_fraction': 0.5833333260416668, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[7.4344458160834845],COMPLETE
70,2.0219264030948674,16.926702406763592,1.598352856983685,0.012372266703153265,0.5166004526477519,0.5331170849255149,0.056873395754866905,0.17128745174782625,0.027933463709867257,5.0,-1.337177234352119,0.5133668302839244,0.9191568695261201,0.5495321190188693,0.0028441017843176706,0.37594506600884037,0.0056551248180446555,0.15222224549256935,0.6580818299575121,0.583509649202476,0.3501279078393106,0.6776069427107617,5.91738348118815,0.13052117974927507,0.8904542289414545,0.001297148887354104,2.861250730724931,0.0,"{'arrival_clustering': 0.2673085033816047, 'trade_size_tail_p99_to_median': 0.23377454050325988, 'trade_size_tail_top_1pct_volume_share': 0.15313489406979253, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.38910103037333277, 'ofi_r2': 0.09687442465582788, 'response_monotone_fraction': 0.6428571348214287, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[2.0219264030948674],COMPLETE
71,2.4496122496274038,16.80797982382802,1.518832519578579,0.009935589825502765,0.5691517589902225,0.41444187554509093,0.05900170664008188,0.21362240847809885,0.03151139073597512,5.0,-1.5751550833120531,0.5463830309015162,0.869601520745478,0.5362828904247943,0.006654660490877107,0.37945057205574595,0.004547759361397601,0.26185016185069676,0.6745611472152594,0.6307359951459299,0.3412683557306421,0.26268224590477035,6.464384592513179,0.1307945276547678,0.8825306772195547,0.0013706416537876212,2.864394818360892,0.0,"{'arrival_clustering': 0.15616695800177693, 'trade_size_tail_p99_to_median': 0.43207985314862996, 'trade_size_tail_top_1pct_volume_share': 0.42893023997215923, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.5358558491624399, 'ofi_r2': 0.4910368094694436, 'response_monotone_fraction': 0.16666666458333343, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[2.4496122496274038],COMPLETE
72,2.5925571648969896,17.35113499541344,1.293789417599013,0.007781008463570427,0.7609144863054103,0.3362964443193612,0.050909753918078345,0.3127215223626423,0.05507710110851423,5.0,-1.8102788430520955,0.6752740696675076,0.7672911734510632,0.6962219838370033,0.012986448727532027,0.3753739791867001,0.005201131214661605,0.33339119412863255,0.7178482025129076,0.7314330559599569,0.32060432472528627,0.2951151900935661,7.002897364460826,0.14081902662846038,0.8819467067582137,0.001535976342530284,2.918946129462494,0.0,"{'arrival_clustering': 0.8147665867445945, 'trade_size_tail_p99_to_median': 0.08193758792018062, 'trade_size_tail_top_1pct_volume_share': 0.7693475083173668, 'spread_one_tick_share': 0.016269826009559056, 'ofi_slope': 0.3144699944015524, 'ofi_r2': 0.3398132837507602, 'response_monotone_fraction': 0.04166666614583332, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[2.5925571648969896],COMPLETE
73,5.977733806133586,16.409640808740946,1.0980986335383256,0.00829346911403128,0.956314736138401,0.24905206930747756,0.0535874175609783,0.30515168590155156,0.10463817497451032,5.0,-1.8792526117119424,0.917964025245195,0.6277653895003505,0.7691609324509068,0.020734188561972153,0.43383142078895714,0.004345042869374907,0.33036141549076337,0.7719643849100857,1.1233171872368504,0.3096200811864405,0.2730083198045468,7.995545040266786,0.15191478981821324,0.8622915002206898,0.0018786625225494181,3.00210910127813,0.0,"{'arrival_clustering': 1.004979868347861, 'trade_size_tail_p99_to_median': 0.6558618481791042, 'trade_size_tail_top_1pct_volume_share': 0.6129496410832758, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 1.1419426862054693, 'ofi_r2': 0.00020686062177382758, 'sign_memory_exponent': 1.9479170310939808, 'response_monotone_fraction': 0.37499999531250006, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[5.977733806133586],COMPLETE
74,2.8873522584899027,16.71307646988495,1.235877395419714,0.006584003547657707,0.8415363780501435,0.39728707422876886,0.05741480569989531,0.4493199842507513,0.06902953584520967,5.0,-1.7973278511125221,0.7698330336674164,0.7394957972030198,0.6797297219706903,0.012490418805050866,0.396843818105741,0.005635628065206374,0.2945290428925459,0.7156410619812291,0.6957662984070245,0.29537043660741136,0.2518745107037105,7.830005931797849,0.142483500947074,0.879235224537618,0.0016997478485936213,3.0048524251675572,0.0,"{'arrival_clustering': 1.2334684024448284, 'trade_size_tail_p99_to_median': 0.20483114377817155, 'trade_size_tail_top_1pct_volume_share': 0.4979794430589559, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.19332026970083016, 'ofi_r2': 0.26887712734249614, 'response_monotone_fraction': 0.24999999687499996, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[2.8873522584899027],COMPLETE
75,1.7523627315008494,16.68490238289328,1.4076108621316086,0.007807904648827595,0.7482020403626902,0.3342889792664954,0.054643858972321185,0.3115609592701257,0.05101266886813833,5.0,-1.9412686081498371,0.7069681846639476,0.7818142923020379,0.5891150077473812,0.014258766249363203,0.40948410035024235,0.005039364788370464,0.3822164894679245,0.733213798958841,0.5260040741741201,0.3331494458803423,0.3239295828988996,6.963599204133804,0.13845945011215932,0.8776983157666562,0.0015941267529866884,2.90231078857174,0.0,"{'arrival_clustering': 0.6441916033824051, 'trade_size_tail_p99_to_median': 0.2196446945074995, 'trade_size_tail_top_1pct_volume_share': 0.3987884107129779, 'spread_one_tick_share': 0.01453530447309049, 'ofi_slope': 0.1175271386720106, 'ofi_r2': 0.07196129761000884, 'response_monotone_fraction': 0.07142857053571418, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[1.7523627315008494],COMPLETE
76,2.710204825225054,18.194951018125007,1.2483726086042775,0.00629721635000432,0.8025469350913615,0.226149721105419,0.05578299443435439,0.38890233278662184,0.06325928501669963,5.0,-1.782043498339801,0.9660024194379035,0.6239271045455258,0.621457298155896,0.022336646472778967,0.4691839379003222,0.005215042448323142,0.37657487501114895,0.8065630042089909,0.52405170610351,0.3149863054944756,0.36118340525858594,9.25956052115079,0.15472866937014162,0.843127852030779,0.0021044470142846682,3.0623370467998026,0.0,"{'arrival_clustering': 0.5481043018515896, 'trade_size_tail_p99_to_median': 0.03883885513213852, 'trade_size_tail_top_1pct_volume_share': 0.5213381704829418, 'spread_one_tick_share': 0.02526049595677582, 'ofi_slope': 0.3530759313865891, 'ofi_r2': 0.6343013634953764, 'response_monotone_fraction': 0.37499999531250006, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[2.710204825225054],COMPLETE
77,2.8988072570523022,19.338707606604167,1.3177921147214746,0.008267500179683009,0.8016620191918936,0.334415815397015,0.05106929184676441,0.3017690634053552,0.058820585455148164,5.0,-1.970446547279973,0.7595289571315575,0.7192534754876475,0.5994559395132195,0.009149392118993464,0.39838071370964545,0.0033547941114324465,0.4208335896891645,0.7575284686905528,0.653226041147543,0.32828386016816086,0.35478545012811485,7.215063561997719,0.13895568626867522,0.8700191694141545,0.00177043691981708,2.928203103388332,0.0,"{'arrival_clustering': 0.5989763345493209, 'trade_size_tail_p99_to_median': 0.5457192235291785, 'trade_size_tail_top_1pct_volume_share': 0.4159348108874739, 'spread_one_tick_share': 0.01844876416137947, 'ofi_slope': 0.3250783485731763, 'ofi_r2': 0.4946497816017732, 'response_monotone_fraction': 0.28571428214285727, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[2.8988072570523022],COMPLETE
78,3.0619288175398176,247.85768036651103,1.2707488063393606,0.006833930793870086,0.7209760373357895,0.1291025519301131,0.08434512887971668,0.2869455052516261,0.07210282848286238,5.0,-1.9003072440874296,0.8472812010041632,0.8047470754310251,0.5873359913970689,0.04695582689093415,0.36903434398472407,0.005402179065600272,0.31515687565606804,0.7652840825615924,0.49313835867409017,0.32921182352825284,0.27447877063568504,7.453952110645615,0.13954029402973303,0.8783718608513632,0.0017198019751440477,3.253678582992359,0.0,"{'arrival_clustering': 1.2754330705215469, 'trade_size_tail_p99_to_median': 0.48994717286732625, 'trade_size_tail_top_1pct_volume_share': 0.010400448609735565, 'spread_one_tick_share': 0.004539475748298279, 'ofi_slope': 0.39885471167518693, 'ofi_r2': 0.08513490046891399, 'response_monotone_fraction': 0.5833333260416668, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[3.0619288175398176],COMPLETE
79,4.627016276626666,18.51359527566806,1.3367775969445526,0.008750852328087028,0.8378640434444193,0.39920241602854817,0.0529887498260286,0.25758030202767046,0.05490933856979108,5.0,-1.9441564889629954,0.619758862145152,0.8325281569517631,0.7422044889155743,0.01059272708133961,0.4662391922383746,0.005453020332477194,0.29636697457038386,0.723803383149875,1.2594660869523795,0.3312684381151941,0.3763246289007141,2.0531913563139654,0.07557786506305857,0.8769702642488992,0.001491302825590406,2.8866976600530756,0.0,"{'arrival_clustering': 1.2747532884270483, 'trade_size_tail_p99_to_median': 0.6098585651447281, 'trade_size_tail_top_1pct_volume_share': 0.47956717740787846, 'spread_one_tick_share': 0.024590163682477854, 'ofi_slope': 0.34283543184102816, 'ofi_r2': 0.33630842675682227, 'sign_memory_exponent': 1.303150845613706, 'response_monotone_fraction': 0.04166666614583332, 'depth_shape_bid': 0.10714285580357147, 'depth_shape_ask': 0.10714285580357147}",[4.627016276626666],COMPLETE
